resolved_at,target_date,city,station_icao,bucket,side,entry_price,size_usd,ev_per_bet,spread_colour,det_spread,model_values_json,actual_temp,outcome,pnl_usd,miss_distance,signal_timestamp,strategy
2026-03-02T17:11:37.728472+00:00,2026-02-24,Dallas,KDFW,70-71,BUY_YES,0.13,5.0,,,,{},,WIN,33.4615,,2026-02-22T13:45:14.222625+00:00
2026-03-02T17:11:37.819184+00:00,2026-02-24,Chicago,KORD,42-43,BUY_YES,0.405,5.0,,,,{},,LOSS,-5.0,,2026-02-22T13:45:14.224521+00:00
2026-03-02T17:11:37.906852+00:00,2026-02-24,NYC,KLGA,30-31,BUY_NO,0.745,5.0,,,,{},,WIN,1.7114,,2026-02-22T13:45:14.226155+00:00
2026-03-02T17:11:37.989098+00:00,2026-02-24,Chicago,KORD,44-45,BUY_YES,0.058499999999999996,5.0,,,,{},,LOSS,-5.0,,2026-02-22T14:10:16.877303+00:00
2026-03-02T17:11:38.418373+00:00,2026-03-01,Chicago,KORD,30-31,BUY_YES,0.315,5.0,,,,{},,LOSS,-5.0,,2026-02-28T17:16:23.970433+00:00
2026-03-02T17:11:38.638546+00:00,2026-03-01,NYC,KLGA,36-37,BUY_NO,0.66,5.0,,,,{},,WIN,2.5758,,2026-02-28T17:20:21.819105+00:00
2026-03-02T17:11:38.746478+00:00,2026-03-01,Miami,KMIA,78-79,BUY_YES,0.33,5.0,,,,{},,LOSS,-5.0,,2026-02-28T17:20:21.820775+00:00
2026-03-02T17:11:38.843495+00:00,2026-03-01,Atlanta,KATL,74-75,BUY_NO,0.6950000000000001,5.0,,,,{},,WIN,2.1942,,2026-02-28T17:20:21.822292+00:00
2026-03-02T17:11:39.090470+00:00,2026-03-01,Chicago,KORD,28-29,BUY_NO,0.735,5.0,,,,{},,WIN,1.8027,,2026-02-28T17:20:46.220028+00:00
2026-03-02T17:11:39.498746+00:00,2026-03-01,Chicago,KORD,26-27,BUY_NO,0.945,5.0,,,,{},,WIN,0.291,,2026-02-28T17:20:46.227982+00:00
2026-03-02T17:11:39.602860+00:00,2026-03-01,Chicago,KORD,32-33,BUY_YES,0.225,5.0,,,,{},,WIN,17.2222,,2026-02-28T18:30:21.708739+00:00
2026-03-02T17:11:39.959102+00:00,2026-03-01,Seattle,KSEA,50-51,BUY_YES,0.05450000000000001,5.0,,,,{},,LOSS,-5.0,,2026-02-28T18:30:21.726349+00:00
2026-03-02T17:11:40.055308+00:00,2026-03-01,Miami,KMIA,76-77,BUY_NO,0.7475,5.0,,,,{},,WIN,1.689,,2026-02-28T18:32:11.353060+00:00
2026-03-02T17:11:40.355099+00:00,2026-03-01,Miami,KMIA,80-81,BUY_NO,0.7050000000000001,5.0,,,,{},,WIN,2.0922,,2026-02-28T19:00:28.303624+00:00
